	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_max_depth	param_learning_rate	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0	9.372232341766358	0.23014981499038978	0.06383857727050782	0.031130989737652028	5	0.025	{'max_depth': 5, 'learning_rate': 0.025}	-1.688869366763656	-1.3886344932794161	-1.263767090952043	-1.4009334408940777	-1.448322567646659	-1.4381053919071705	0.13943452133456308	12	-1.2347457654547807	-1.2803787360345629	-1.2777623028230154	-1.2684022869338385	-1.2535924633781772	-1.2629763109248748	0.016946571712760938
1	54.046523571014404	1.7591839096287294	0.08076009750366211	0.009014891008054984	10	0.025	{'max_depth': 10, 'learning_rate': 0.025}	-1.6452483867108039	-1.315056337159262	-1.181983119344129	-1.3429365005675353	-1.4005035534359596	-1.377145579443538	0.15201212526022576	11	-0.839517144444867	-0.8914900563704998	-0.8798422521610942	-0.8936352032550315	-0.887949178999279	-0.8784867670461545	0.02004278782196371
2	172.69147906303405	8.720630390145818	0.10843281745910645	0.011554473651102593	15	0.025	{'max_depth': 15, 'learning_rate': 0.025}	-1.6677502907589874	-1.296680545208653	-1.1678383005489932	-1.3449516768947127	-1.3789681342720745	-1.3712377895366843	0.16468182421318045	9	-0.6451698554096221	-0.6766642333854339	-0.6773946860297719	-0.675601253177134	-0.6856606838970987	-0.6720981423798122	0.013930179600585835
3	218.8564284801483	4.6593231424714965	0.13763341903686524	0.024330644497534634	20	0.025	{'max_depth': 20, 'learning_rate': 0.025}	-1.6749708796501486	-1.294767582808988	-1.1811641499469148	-1.3497793806012293	-1.384064517725728	-1.376949302146602	0.16412882282058971	10	-0.59742051876121	-0.6191132251152824	-0.6214325859160741	-0.6183182965050776	-0.6206407066531843	-0.6153850665901657	0.009049002429994273
4	13.852730798721314	0.7288601861849465	0.08393373489379882	0.010935954104202348	5	0.05	{'max_depth': 5, 'learning_rate': 0.05}	-1.5854130944299274	-1.2461359315280938	-1.184086335395356	-1.2989251124364753	-1.3402698852499138	-1.330966071807953	0.13756909610208945	8	-1.024795103728994	-1.0337334350376084	-1.0445452963070274	-1.0372712160210649	-1.0258398016766532	-1.0332369705542697	0.007353680271805761
5	72.68580298423767	1.2833557740394075	0.08044652938842774	0.008637482842334872	10	0.05	{'max_depth': 10, 'learning_rate': 0.05}	-1.5421116563304327	-1.16885847591489	-1.0566231020875507	-1.2070152219168924	-1.2797183931740963	-1.2508653698847723	0.16250225909551042	2	-0.44325718647311485	-0.5014640839094929	-0.4891267348634281	-0.4897951734807111	-0.4998671952886093	-0.48470207480307126	0.021326705643849916
6	219.06829419136048	4.525936788469555	0.110194730758667	0.015513124976848229	15	0.05	{'max_depth': 15, 'learning_rate': 0.05}	-1.5652625441526227	-1.1656282468168806	-1.0669300799944907	-1.2321694484055368	-1.2815498125985003	-1.2623080263936062	0.16767799006920134	4	-0.16508739358404684	-0.17848349829565016	-0.17470660923217293	-0.1916441167344412	-0.19178144396933852	-0.18034061236312995	0.010261709272589164
7	322.40863914489745	6.819033904751471	0.13993148803710936	0.021576632175481416	20	0.05	{'max_depth': 20, 'learning_rate': 0.05}	-1.5671974785631297	-1.1579755131452572	-1.0802105271920073	-1.241404362148899	-1.2888519172927215	-1.267127959668403	0.16614916979598637	6	-0.09990485455737053	-0.10599170134746219	-0.10846825290519942	-0.1072407826094007	-0.11121305471163098	-0.10656372922621278	0.0037515241421663048
8	11.939699459075928	0.7875100139220857	0.07560086250305176	0.014031886956408737	5	0.1	{'max_depth': 5, 'learning_rate': 0.1}	-1.5567380255772287	-1.2064779923539508	-1.1566077360144884	-1.2614415492909732	-1.3066578488330725	-1.2975846304139427	0.13908560822983113	7	-0.8660570106334138	-0.8930561907577326	-0.8768193967198156	-0.882905054004333	-0.8691542130718223	-0.8775983730374234	0.009718216701922277
9	62.20263071060181	6.114728149059033	0.07598977088928223	0.0059242013251782485	10	0.1	{'max_depth': 10, 'learning_rate': 0.1}	-1.5284092499277295	-1.1464873644106242	-1.0456249632175432	-1.1967739093303909	-1.268465016322688	-1.2371521006417951	0.16269257069576612	1	-0.2383906426006558	-0.25847057929907513	-0.24941336121077304	-0.23680923228275264	-0.26671175804057506	-0.24995911468676635	0.011490368920879464
10	210.70787391662597	9.312411762313323	0.11004128456115722	0.017189223174042482	15	0.1	{'max_depth': 15, 'learning_rate': 0.1}	-1.5600086337445778	-1.1627703909444869	-1.0745936291034892	-1.2464228221414835	-1.2550984717799396	-1.2597787895427954	0.1637329653029912	3	-0.02890530604049505	-0.03913920706530659	-0.03857937213301798	-0.035141778805652245	-0.04044932483065342	-0.03644299777502506	0.004156783946808099
11	342.09711689949035	23.026438067069954	0.1461477279663086	0.020096500821498848	20	0.1	{'max_depth': 20, 'learning_rate': 0.1}	-1.5503317637241	-1.161568344574488	-1.0942242281007846	-1.2524402447770175	-1.2683485004756627	-1.2653826163304107	0.1558492315875543	5	-0.006593795018255344	-0.010914991627002102	-0.011746136524935197	-0.009826801538625519	-0.010960396296161409	-0.010008424200995913	0.0018133085085417636
